ID,Name,Address,Category,Neighborhood,Rating,Reviews,Price,Score,Lat,Lng,Phone,YelpID
ADAM-046,Duccini's,"1778 U St NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,3.7,747,$,62,38.916732,-77.041221,+12024848484,PRIkhHjIf0XFlxKPeu8qAw
ADAM-047,Krispy Kreme,"3100 14th St NW, Washington, DC, DC, 20010",Coffee,Adams Morgan,2.9,19,,62,38.92955550000052,-77.03323924110543,+12029756162,KXc9SMEb0PXrA7ViyU-zEQ
ADAM-048,Sabeh Cafe,"1400 Irving St NW, Washington, DC, DC, 20010",Coffee,Adams Morgan,0.0,0,,62,38.928523237954856,-77.0333516510421,+12028917130,xQMO1MCTcicFqUHy8qi-rA
COLH-054,Marx Cafe,"3203 Mt Pleasant St NW, Washington, DC, DC, 20010",Bar,Columbia Heights,3.4,192,$$,62,38.93139,-77.03814,+12025187600,XnJcGw52aPqxLbPwRVS3qg
COLH-055,Barrilito,"3911 14th St NW, Washington, DC, DC, 20011",Bar,Columbia Heights,4.2,13,,62,38.93904,-77.03246,+12022481722,sDnvW9pQSJI5Rp2JcqFitw
COLH-056,PX Tacos,"2905 Sherman Ave NW, Washington, DC, DC, 20001",Restaurant,Columbia Heights,4.5,31,,62,38.92707650758529,-77.0257369056344,+12023550015,FjpcVXLQLBTvEpGa-A8YSQ
PETW-020,Xelaju´s Bakery,"4610 14th St NW, Washington, DC, DC, 20011",Bakery,Petworth,4.9,9,,62,38.94654,-77.03299,+12027959079,Iyfo37MulEY3sofpnGLf1Q
HST-111,Chai Pani,"1325 5th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.3,91,,62,38.9090746503528,-76.99766683976782,+12025165080,XC8k3oroiNDE4FCROyXt8Q
HST-112,Cafe Berlin,"322 Massachusetts Ave NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.9,549,$$$,62,38.894371084495,-77.000963676415,+12025437656,NqQV9BExtHveYHbnBtrYoA
HST-113,Ten Thirty One Coffee,"1248 H St NE, Washington, DC, DC, 20002",Coffee,H Street NE,0.0,0,,62,38.900422,-76.988632,,tdLVSVmmIoB5vlGoCdtsmw
HST-114,Eunoia,"320 Florida Ave NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.7,15,,62,38.907988916722914,-77.00189528010306,+12022298828,Xcr2uJakwWr-CBjtkct6Tw
HST-115,Haute Hash,"1369 New York Ave NE, Washington, DC, DC, 20002",Restaurant,H Street NE,5.0,8,,62,38.9153,-76.98528,+12027794577,2nuA9anWBmJGthbL3VVJkQ
HST-116,Starbucks,"625 H St NE, Washington, DC, DC, 20002",Coffee,H Street NE,3.7,89,$$,62,38.90010414653917,-76.99745067387626,+12028078439,kydKYU-kYW1_I9KC9OFRMQ
HST-117,Coffee Bar,"600 H St NE, Washington, DC, DC, 20002",Coffee,H Street NE,0.0,0,,62,38.900447,-76.998054,+12024697410,vPpUtTsJ_Kgb_R-uSHzMgA
HST-118,Lost River Coffee Company,"800 Florida Ave NE, Washington, DC, DC, 20002",Coffee,H Street NE,0.0,0,,62,38.90901309906999,-76.9890042275688,,srHeIOsLgs9wWtm7lAY4nw
HST-119,Ten Ren's Tea Time,"400 East Capitol St NE, Washington, DC, DC, 20003",Coffee,H Street NE,0.0,0,,62,38.890115149327826,-77.00034243531516,,sG59_xoac_xZxY0-4YhaQw
HST-120,Della Dolce Cafe,"1382 E Capitol St NE, Washington, DC, DC, 20003",Coffee,H Street NE,0.0,0,,62,38.890140107211984,-76.98574965794195,,mwxALzzGmFJVG9UJxnI3NA
HST-121,Trader Joe's,"350 Florida Ave NE, Washington, DC, DC, 20002",Bakery,H Street NE,4.4,79,$$,62,38.90757,-77.0008,+12026081023,mU9L5fsH7jZAtnFXEumbDg
HST-122,The Village Cafe,"1325 5th St NE, Washington, DC, DC, 20002",Coffee,H Street NE,0.0,0,,62,38.90905531001322,-76.99716045276128,,O5GYd97NwAIp7D8Fk3LTvQ
CAPH-107,Smoke & Mirrors,"867 New Jersey Ave SE, Washington Dc, DC, 20003",Bar,Capitol Hill / Barracks Row,3.3,303,$$,62,38.88026990594507,-77.00566073619363,+12029842474,8aEiuShexXevIhl4nXTEmg
CAPH-108,Trusty's Full-Serve Bar,"1420 Pennsylvania Ave SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.0,203,$$,62,38.88014422982114,-76.98440432560405,+12025471010,UP4pleHSYpgl0g-MZozqwg
CAPH-109,Red Apron,"1401 Pennsylvania Ave SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.3,4,,62,38.87978,-76.98499,,AfDa8ZlInTiIGOL25clr3g
CAPH-110,Belga Cafe,"514 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.6,1246,$$$,62,38.8822093120663,-76.994770143586,+12025440100,mFoSMJE4aGCK6cOxrCY4HQ
CAPH-111,Hi/Fi Taco,"1401 Pennsylvania Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.5,21,,62,38.87978,-76.98499,,GqQ5a0oEM1DFwf2lYYfMOg
CAPH-112,For Five Coffee Roasters,"80 M St SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,3.0,21,,62,38.87662977952411,-77.00637516968166,+12029680103,Z-vedaZfv_4cdwsVblgpnQ
CAPH-113,Cafe Angelique DC,"1104-C 8th St SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,0.0,0,,62,38.877208,-76.994737,+12024502089,oCIRthNF2HlIYzCjVs9Cdw
CAPH-114,Ti Coffee Shop,"810 Potomac Aenue SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,0.0,0,,62,38.87696,-76.99447,,dQWseRPTeBVLxiQS4QbDuA
CAPH-115,The Commons,"1221 Half St SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,0.0,0,,62,38.87515,-77.0078,+13104971803,xaazuGA5FxUlylmjMLUmsg
NAVY-028,2 Sisters Deli,"400 C St SW, Washington, DC, DC, 20024",Restaurant,Navy Yard / The Wharf,4.2,118,$,62,38.885882212890685,-77.0177702,+12025540099,SzcASiEWFSEigFHg3a7Ngg
PENN-128,Living Room Bar,"515 15th St NW, Washington, DC, DC, 20004",Bar,Penn Quarter / Chinatown,4.3,10,$$,62,38.8967984,-77.0327448,+12026612400,mF8E11y9DQjGqtBimtcJAw
PENN-129,Centrolina,"974 Palmer Aly, Washington, DC, DC, 20268",Restaurant,Penn Quarter / Chinatown,3.8,521,$$$,62,38.9002195432511,-77.0255389888855,+12028982426,jJVwFsxzHJmQes6q_BXxKg
PENN-130,Umaya Izakaya,"733 10th St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.7,798,$$,62,38.8987846374512,-77.0256729125977,+12022903443,QSzNSQqEbxtjBHEmNx7I2g
PENN-131,Del Frisco's Double Eagle Steakhouse,"950 I St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.5,1150,$$$,62,38.90064702129052,-77.02487374461532,+12022890201,4SUXI6IE9EZNultFqDtH9A
PENN-132,Bistro Du Jour,"20 Massachusetts Ave NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,4.3,95,,62,38.89759114678396,-77.01077752461747,+12028882349,xPcau8JRS1IegcidXVfeiA
PENN-133,Kung Fu Tea / TKK Fried Chicken,"625 H St NW, Washington, DC, DC, 20001",Coffee,Penn Quarter / Chinatown,2.6,23,,62,38.900049,-77.021064,+12024501802,CAfa7lXajp2jh1sNoAXAtg
PENN-134,Verve Coffee Roasters,"732 7th St NW, Washington, DC, DC, 20001",Coffee,Penn Quarter / Chinatown,0.0,0,,62,38.89946908471416,-77.02206959165979,,zla1rulgadA8ZSk51J5s7Q
PENN-135,Compass Coffee,"555 13th St NW, Washington, DC, DC, 20004",Coffee,Penn Quarter / Chinatown,3.7,3,,62,38.89698645609738,-77.02891387382199,,tY5bf3XQGEP2-4XFgL2B5Q
PENN-136,Forever Young Cafe,"1300 Pennsylvania Ave NW, Washington, DC, DC, 20004",Coffee,Penn Quarter / Chinatown,2.6,24,,62,38.89538337899241,-77.0306072850415,+12022890361,YEOB6ju-3wCXXjtjV1t0-g
PENN-137,illy,"1212 New York Ave NW, Washington, DC, DC, 20002",Coffee,Penn Quarter / Chinatown,0.0,0,,62,38.90012,-77.02876,,Y5oM_2xMYFDBM9sDz2dMmw
PENN-138,National Museum Of Natural History Cafe,"1000 Madison Dr NW, Washington, DC, DC, 20560",Cafe,Penn Quarter / Chinatown,2.4,44,$,62,38.8918956,-77.0259629,,opcDIZRdlYQaPakzVr_kqQ
PENN-139,Castle Cafe,"1000 Jefferson Dr SW, Washington, DC, DC, 20050",Cafe,Penn Quarter / Chinatown,2.1,35,$$,62,38.8887203486426,-77.0260239946289,+18668687774,EjrHETtXxmiWn2wjGIa8YA
GTWN-113,Pizzeria Paradiso Georgetown,"3282 M St NW, Washington, DC, DC, 20007",Bar,Georgetown,3.7,893,$$,62,38.9049770854945,-77.0656167460327,+12023371245,ZpRRIz2PdzzDNOi9mgwkTg
GTWN-114,Brasserie Liberte,"3251 Prospect St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,3.9,589,$$$,62,38.9063898844992,-77.0638761567105,+12028788404,30PcKI8-eYijw4hn-ypUIg
GTWN-115,Bodega Spanish Tapas & Lounge,"3116 M St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,3.6,1116,$$,62,38.90497,-77.06175,+12023334733,dn079TSJ6GryvRICyC1hYg
GTWN-116,Curry & Pie,"1204 34th St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,3.9,496,$$,62,38.9053344726562,-77.0679779052734,+12023334369,3YAqTdLsvsApbJx1BvLFBg
GTWN-117,Say Cheese!,"1071 Thomas Jefferson St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.2,117,,62,38.90477632989499,-77.0600484900231,+12027334743,PeH-ydlVsc-bwgS6MzIkxQ
GTWN-118,Pinstripes,"1064 Wisconsin Ave NW, Washington, DC, DC, 20007",Restaurant,Georgetown,3.6,849,$$,62,38.90452,-77.06306,+12026256500,PVJOuq8CPm3gwKJQvaVzIA
GTWN-119,Seasons Restaurant,"2800 Pennsylvania Ave NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.1,116,$$$$,62,38.9043676779532,-77.0576379920655,+12023420444,8Gl7TfOk0Ys9sTP-LJlvKA
GTWN-120,Yuraku,"1850 Fort Myer Dr, Arlington, VA, 22209",Restaurant,Georgetown,4.2,105,,62,38.8964874,-77.0725649,+17034832624,9JuGMAloWwwD2r5kCnjR8g
GTWN-121,Blank Street Coffee,"3201 Prospect St NW, Washington, DC, DC, 20007",Coffee,Georgetown,0.0,0,,62,38.90612676700043,-77.0631441,,jLvNNhE1Ud09f9jd4kJ2Lw
GTWN-122,Coffee Republic - Georgetown,"3500 O St NW, Washington, DC, DC, 20007",Coffee,Georgetown,3.0,21,,62,38.90764504383746,-77.06917932135212,,cWr-NlFAPYnIyaFgJ5b-og
GLOV-029,Silver,"3404 Wisconsin Ave, Washington, DC, DC, 20016",Restaurant,Glover Park / Cathedral,3.9,435,$$,62,38.9349643,-77.0729045,+12028513199,k3MAIC-fOb5FysHkzjmDtA
GLOV-030,Ali’s fine Uyghur cuisine,"2412 Wisconsin Ave NW, Washington, DC, DC, 20007",Coffee,Glover Park / Cathedral,0.0,0,,62,38.92138,-77.07251,,uDpnaUXfcb5nX7YcxqcEaQ
WOOD-005,Tikka,"4221B Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Woodley Park / Cleveland Park,4.6,27,,62,38.943721789877145,-77.06296870000001,+12024501650,UHr7pPGfGzy1Cj177B_nZw
BROOK-015,The Dew Drop Inn,"2801 8th St NE, Washington, DC, DC, 20017",Bar,Brookland,4.2,131,$$,62,38.92598,-76.99471,+12027910909,ycJm5wXQVp1C4FHJR7Lx3g
BROOK-016,Browers Brownies,"670 Michigan Ave NE, Washington, DC, DC, 20017",Coffee,Brookland,0.0,0,,62,38.9330028,-76.99672446,+12025055691,nyd0ZGd3GUs-oNZzIfmEUw
NOMA-024,The DC Chi Pie,"1625 Eckington Pl NE, Washington, DC, DC, 20002",Restaurant,NoMa / Union Market,4.5,32,,62,38.911932,-77.003882,+12026156022,Kx67DHuoPcLzxt23qfISDQ
DUP-327,Cosmos Club,"2121 Massachusetts Ave NW, Washington, DC, DC, 20008",Bar,Dupont Circle,3.8,58,$$$,61,38.9117,-77.04773,+12023877783,CjrYFQmQkSioWHp1QLGhRw
DUP-328,The Fireplace,"2161 P St NW, Washington, DC, DC, 20037",Bar,Dupont Circle,3.4,61,$,61,38.9097694,-77.0485768,+12022931293,IDcQuCGshOMVZWREK7hiLQ
DUP-329,The Bottom Line,"1716 I St NW, Washington, DC, DC, 20006",Bar,Dupont Circle,3.8,375,$$,61,38.90107,-77.04034,+12022988488,6DjEAayphXHhYFF6uMlWSw
DUP-330,Casa de Montecristo,"1132 19th Street NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,4.2,101,$$,61,38.9048122573925,-77.0437567469602,+12022963872,0nPC-_josaqSiSs_j9CPuQ
DUP-331,The Blaguard,"2003 18th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,4.1,140,$$,61,38.917293548584,-77.0413818359375,+12022329005,UAFTRlitf6YOc2sQugROJQ
DUP-332,Upper West Side Café,"2233 M St NW, Washington, DC, DC, 20037",Bar,Dupont Circle,3.7,31,$$,61,38.90545,-77.04991,,b1ybOVdk33j8vA2xvCcKiw
DUP-333,Pikio Taco,"1900 Connecticut Ave NW, Washington, DC, DC, 20009",Bar,Dupont Circle,3.7,27,$$,61,38.916018,-77.046853,+12024481575,Ko11Hkb6BkNq9kNQ5bPJjw
DUP-334,Sports & Social DC,"1314 U St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,4.2,90,$$,61,38.91682,-77.0305,+12024495583,Gkh3vFxZrIC2QWN9KDQ2zQ
DUP-335,Opaline Bar,"806 15th St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,3.7,83,,61,38.9004903,-77.03382846541506,+12027308800,Rd3bz39kS4vlM4sRQ7y-xQ
DUP-336,Tilt,"1612 14th St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,4.0,18,$$,61,38.91163,-77.03236,+12023191612,ylWz4U1XPvxdCCT7-W0-xw
DUP-337,Lady Madison,"1177 15th St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,3.9,16,,61,38.9052425912552,-77.03452276657532,+12028621600,lf7UQD5L-m_aKdtkr3WC6Q
DUP-338,Pines of Florence,"1990 M St Nw, Washington, DC, DC, 20036",Restaurant,Dupont Circle,4.2,59,$$,61,38.90544559975865,-77.04457889999999,+12024501994,6FyJ1lkDMpaHwuoT6ZUhzw
DUP-339,Moby Dick House of Kabob,"1300 Connecticut Ave NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,3.8,461,$$,61,38.907398,-77.042834,+12028339788,4kLucMFgTwrFi9LyuJ0XDA
DUP-340,Nooshi,"1120 19th St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,3.6,802,$$,61,38.904626,-77.043645,+12022933138,Rp7MHWHUQDwYIH2VkP0vcg
DUP-341,Annie's Paramount Steak House,"1609 17th St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,3.8,565,$$,61,38.9116,-77.03822,+12022320395,WVhm6ccUOpItmfPuWMpRTA
DUP-342,Mikey & Mel's Deli,"1828 L St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,4.0,151,$$,61,38.903591423833234,-77.04317192944953,+12028517050,F_EzO5PchrM38xZIKM-qug
DUP-343,Lauriol Plaza,"1835 18th St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,3.4,2416,$$,61,38.91529075296795,-77.0414300693839,+12023870035,8FGizWqfHi9XBL2R6J5uJg
DUP-344,Rice Bar,"1015 15th St NW, Washington, DC, DC, 20005",Restaurant,Dupont Circle,4.0,180,$$,61,38.90331142279165,-77.03431697558742,+12025890030,w048U35r5a4S23vlPsSd6A
DUP-345,The Regent,"1910 18th St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,3.8,532,$$,61,38.916081,-77.041989,+12022321781,vGImoFqv-xuOTS9BihuAKQ
DUP-346,Peet's Coffee,"1101 17th St NW, Washington, DC, DC, 20036",Coffee,Dupont Circle,3.6,89,$,61,38.90395,-77.038282,+12024802003,HFLZmlB0WnT70Uc_cAbK4g
DUP-347,Whisked!,"14th & U St NW, Washington, DC, DC, 20009",Bakery,Dupont Circle,4.4,50,$$,61,38.917059,-77.032041,+12029998509,asLkF12-VPzXc3VNf88FMA
DUP-348,Frogman,"Washington, DC, DC, 20005",Brewery,Dupont Circle,0.0,0,,61,38.904675578818065,-77.03149756885347,+12023521067,FbWAjjremnrixWU5D_AZiA
DUP-349,Kaimaki,"1100 15th St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,4.0,5,,61,38.90401,-77.035,+12023901300,tLu2ptqJw7-ldioAIRidEw
DUP-350,Childhood Cafe,"1926 17th St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,4.4,54,,61,38.91665671032384,-77.03870327015287,,r1_qAA5Uycr6GLfU-F-PxA
LOG-122,Rice,"1608 14th St NW, Washington, DC, DC, 20009",Restaurant,Logan Circle,3.8,528,$$,61,38.9115093772672,-77.03217664344643,+12022342400,t7YBvVJXcf5hw0UySeV45w
LOG-123,MITA,"804 V St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.3,62,,61,38.917626,-77.023198,+12029297792,176fPV9MOVadIiQ1foi5Ng
LOG-124,Stellina Pizzeria,"508 K St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.0,100,$$,61,38.90221,-77.01951,+12028513995,zt5hiLWtgDBL4Giri3vg6Q
LOG-125,Ooh Dat Chicken,"Washington, DC, DC, 20003",Restaurant,Logan Circle,4.1,104,$,61,38.9011865487765,-77.0375061035156,+17037985663,h3rbjxBtmDk_2KUi5X4fkQ
LOG-126,Il Piatto,"900 Black Lives Matter Plz NW, Washington, DC, DC, 20006",Restaurant,Logan Circle,3.9,246,$$$,61,38.901849666984106,-77.03701507798377,+12025063833,bz6A821TRFm7dWUBoWxbeg
LOG-127,Capo Italian Deli,"715 Florida Ave NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,3.8,339,$$,61,38.91671717152405,-77.02255820338297,+12028278012,25B_yTfBTHbtjo8TlKEknA
14TH-052,Busboys and Poets - Bookstore,"2021 14th St NW, Washington, DC, DC, 20009",Restaurant,14th Street Corridor,4.6,13,$$,61,38.917947396353874,-77.03165526712016,+12023877638,w66ih5sq82CXtdbWDuhFbg
14TH-053,Dukem Ethiopian Restaurant,"1114-1118 U St NW, Washington, DC, DC, 20009",Restaurant,14th Street Corridor,3.5,988,$$,61,38.9168651,-77.0272867,+12026678735,twf8gcIlhDbaWX-rUCdjiw
14TH-054,Blue Moon Estate Sales Potomac,"1458 Columbia Rd NW, Washington, DC, DC, 20009",Bakery,14th Street Corridor,5.0,6,,61,38.927332,-77.034306,+12026834014,YoA4q11y4KtrmqW60pfWQA
14TH-055,Madam's Organ,"2461 18th St NW, Washington, DC, DC, 20009",Nightclub,14th Street Corridor,3.8,524,$$,61,38.92204,-77.04214,+12026675370,ylGp8ITWmO7lC3cwYKiuFA
14TH-056,Hotbed,"2477 18th St NW, Washington, DC, DC, 20009-2003",Restaurant,14th Street Corridor,4.5,23,,61,38.922436,-77.0422586,+12024555604,_UZ8eFuMeLOWt2Uw4BuSqw
UST-013,Shaw's Tavern,"520 Florida Ave NW, Washington, DC, DC, 20001",Restaurant,U Street,3.6,910,$$,61,38.91518,-77.0197,+12025184092,fnwftjh4oBrN1_cfC15rog
SHAW-037,Jam Doung Style,"1724 N Capitol St NW, Washington, DC, DC, 20002",Restaurant,Shaw,3.9,399,$,61,38.91347409999999,-77.00939097265744,+12024832445,MROrPQjGsqxK_uHUb1oXNQ
SHAW-038,Bowlevard,"Washington, DC, DC, 20001",Restaurant,Shaw,4.6,19,,61,38.9059104919434,-77.0210571289062,+12025505233,od1ss5ZoIABvuZ7eYoz4LQ
SHAW-039,Bartaco Mt Vernon,"1025 5th St NW, Washington, DC, DC, 20001",Restaurant,Shaw,4.0,144,,61,38.902918903528544,-77.01866129999999,+12028888226,LmqZPflDV_YQVC9MYDMsag
SHAW-040,The Pocket,"1508 N Capitol St NW, Washington, DC, DC, 20002",Nightclub,Shaw,5.0,5,,61,38.90999,-77.00936,+12026437424,RKiuSXa1LypdEqOs_n5VQw
ADAM-049,No Goodbyes,"1770 Euclid St NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,4.1,85,,61,38.92261,-77.04172,+12028644180,bX0I5eVue5e_AC1HtusCrw
ADAM-050,Isshin Asian Bistro,"2418 18th St NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,4.4,55,,61,38.921224,-77.042485,+12022321818,iXf127pEmc9EhlvKVib2ug
ADAM-051,The Grill From Ipanema,"1858 Columbia Rd NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,3.8,459,$$,61,38.92095,-77.04351,+12029860757,WoDJcvo4YRN_ScEbOHNMag
ADAM-052,Han Palace,"2649 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Adams Morgan,3.9,343,$$,61,38.92497,-77.05199,+12029690018,xmVrPFMaJ5ko3o1wxjnIZg
ADAM-053,Jyoti Indian Cuisine,"2433 18th St NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,3.8,510,$$,61,38.92138,-77.04192,+12025185892,xy2BRUHFGnOlRLfzxtcnzw
ADAM-054,New York Grill,"1764 Columbia Rd NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,4.7,13,,61,38.923592,-77.040987,+12025182233,pkkO7AL-tluiQtMgPz0mSQ
ADAM-055,Himalayan Heritage Restaurant,"2305 18th St NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,3.7,590,$$,61,38.9198499,-77.04143,+12024839300,qMiazHApXebe9Y7eSaaZyQ
ADAM-056,Open City,"2331 Calvert St NW, Washington, DC, DC, 20008",Restaurant,Adams Morgan,3.5,1901,$$,61,38.92372,-77.05237,+12023322331,wZi_d3sSSPzAojTEYmClug
ADAM-057,DC Bites,"2604 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Adams Morgan,4.7,13,,61,38.9238548961687,-77.0520726,+12027927739,PGjPk2sCZUOtNugAI-Ia4g
ADAM-058,Pho 72,"1376 Park Rd NW, Washington, DC, DC, 20010",Restaurant,Adams Morgan,4.3,65,$$,61,38.93044,-77.03185,+12026218235,QiJGOyuv6K6pQ0R1CLV7AA
ADAM-059,El Rinconcito II,"1326 Park Rd NW, Washington, DC, DC, 20010",Restaurant,Adams Morgan,3.9,259,$$,61,38.9307625844881,-77.03079834333217,+12022991076,3gQnn47NWQy7FmSt3_DohA
COLH-057,China Town,"3207 Mt Pleasant St NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,4.1,133,$,61,38.9314346313477,-77.0381927490234,+12023328955,UTk9L9b_3E5qawV_KDfnWw
COLH-058,IL Supremo Italian,"3209 Mt Pleasant St NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,4.7,9,,61,38.93152696211097,-77.03827154110425,+12022901781,YWFkuJkxoM6V4gOp21V_Cw
COLH-059,Elizabeth Pupusería & Deli,"3801 14th St NW, Washington, DC, DC, 20011",Restaurant,Columbia Heights,4.9,7,,61,38.937805,-77.032516,+12028670577,zM5icLA7UcBNnm58lgcwdA
COLH-060,Howard Delicatessen,"2612 Georgia Ave NW, Washington, DC, DC, 20001",Restaurant,Columbia Heights,4.7,12,$,61,38.92462,-77.02288,+12023325747,Phto8J0d1PsC0i7rmHm45A
PETW-021,Chimalli,"4401 14th Steet NW, Washington, DC, DC, 20011",Bar,Petworth,4.3,8,,61,38.94419,-77.03248,+12022481991,vkXsyDKGJr8P__oJJEiqyA
HST-123,The Upper Room Dc,"1360 H St NE, Washington, DC, DC, 20002",Bar,H Street NE,4.0,7,,61,38.90044,-76.98628,+12025164096,fNOEhRh7UnehmTQb74Pzuw
HST-124,The Lucy Mercer Bar,"1287 4th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.5,20,,61,38.90887759055927,-76.9988904423293,,i8c-SwIKyIJhTA5D-zqPlw
HST-125,Feru Ethiopian Cuisine,"1128 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.6,19,,61,38.90042313169409,-76.99047219417857,+17039620437,zpGBQKgHI0-Urlawk1vBXQ
HST-126,Taqueria Al Lado,"809 12th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.3,65,,61,38.9004896821002,-76.9899913,,AjaG6b7DdF4z9QjEHm8CSA
HST-127,Taku Sushi,"517 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.5,17,,61,38.90007954364891,-76.99880926232831,,wd9Gx0drEgVIlNm3rtTZtQ
HST-128,La Casita Pupuseria at La Cosecha,"1280 4th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.4,60,,61,38.908986,-76.999617,+12029219150,SEHKeInHBoLQ3UoXv04b5w
HST-129,Bun'd Up,"1309 5th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.0,160,$$,61,38.9088520448054,-76.9979108437959,+15712257235,RuRgTODmBdpszjqqCs7AOQ
HST-130,Apapacho Taqueria,"1280 4th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.3,46,,61,38.908835,-76.99972,,LYkTKJGBJrVl5rjTN0ABsQ
CAPH-116,Hawk N Dove Capitol Hill DC,"329 Pennsylvania Ave SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,3.1,408,$$,61,38.8863627,-77.0012272,+12025470030,QvFYCWzbm6I82ENZKDmLXA
CAPH-117,Tune Inn,"331 Pennsylvania Ave SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,3.7,572,$$,61,38.886431,-77.00104,+12025432725,ed29vVhN_Dmvy4Qzczd7PA
CAPH-118,Dubliner Restaurant & Pub,"4 F St NW, Washington, DC, DC, 20001",Restaurant,Capitol Hill / Barracks Row,3.6,917,$$,61,38.8971526,-77.009472,+12027373773,G5O1G0d2xbNxBnoamZbVYQ
CAPH-119,Tom's Watch Bar,"1250 Half St Se, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.0,167,$$,61,38.87548784628661,-77.00728649999999,+12023500124,Du1Bt4ktlUKkMKzICGcJ0A
CAPH-120,La Collina,"747 C St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.1,89,,61,38.88581863828099,-76.99538568451152,+12029982799,xcX_WwfmpPtruiAfT7R_rQ
CAPH-121,Good Stuff Eatery,"303 Pennsylvania Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.5,2083,$$,61,38.886598,-77.001792,+12025438222,M_duatTMdDsNtQJQJcLOtw
CAPH-122,Las Placitas,"1100 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.9,295,$$,61,38.87734,-76.9947,+12025433700,P0h5VE9nMzvvi-SIyOe_8w
CAPH-123,Yalla Koshary,"635 North Carolina Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,5.0,6,,61,38.88659,-76.99703,+14784200113,B8mEo5bt-T-yJI2_TCirow
CAPH-124,Wiseguy Pizza,"202 M St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.0,177,,61,38.87695,-77.00313,+12025943200,rbnfOhoNhxxLDlbuCDs9DA
