ID,Name,Address,Category,Neighborhood,Rating,Reviews,Price,Score,Lat,Lng,Phone,YelpID
PETW-013,Mary Bar & Grill,"4231 9th St NW, Washington, DC, DC, 20011",Bar,Petworth,4.7,19,,67,38.942589,-77.024814,+12027226966,00E4YsME9FVsFVugSH1JGg
PETW-014,Glo Lalibela Restaurant,"1608 7th St NW, Washington, DC, DC, 20001",Restaurant,Petworth,3.8,325,$$,67,38.94321724292755,-77.02612314373255,+12029107245,yKlvuhONLaWUZj4GQhtFsA
HST-090,Tony's Breakfast,"1387 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.0,299,$,67,38.899929,-76.9857178,+12023977750,jOikC8mTY4J0lIbcJ-OMqw
HST-091,Fresca Taqueria,"701 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.2,242,$$,67,38.89992,-76.99596,+12025441579,AWLaXj1TydUHLhage4c5Vw
HST-092,Neopol Savory Smokery,"1309 5th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.6,308,$$,67,38.908389,-76.9971718839226,+12025431864,yrMmocAMyghlVqdHGAqzQQ
HST-093,TaKorean,"1309 5th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.8,259,$,67,38.90808421037538,-76.997787,+12025435659,Yky7nyRhvcbGI7QiufwD7w
HST-094,Jimmy T's Place,"501 E Capitol St SE, Washington, DC, DC, 20003",Restaurant,H Street NE,3.8,331,$,67,38.88951,-76.99931,,z9WFXpnLZB-kSKJK5IAWUw
HST-095,The Second Address,"303 Massachusetts Ave NE, Washington, DC, DC, 20002",Coffee,H Street NE,4.0,2,,67,38.8942062,-77.0017846,,VX2sVz0RVNf-Rf6hCmeDuA
CAPH-108,Housebar,"1299 First St SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.7,20,,67,38.874961730491655,-77.0060998,,K1csqt0I8d_UL50blLaDSw
CAPH-109,Kelly's Irish Times,"14 F St NW, Washington, DC, DC, 20001",Bar,Capitol Hill / Barracks Row,3.3,329,$$,67,38.89716837185032,-77.00963992331414,+12024501198,M9AQY6psXPaiXhl8JRbWMg
CAPH-110,Bombay Street Food 2,"524 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.1,317,$$,67,38.88186870294287,-76.99466150338317,+12025589506,TgLix14aFIt4TZWNXtILdA
CAPH-111,Trattoria Alberto,"506 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.8,248,$$,67,38.88245,-76.99469,+12025442007,u_Y42Dp6-qPMdY_ylhScpg
CAPH-112,Silver Social,"1250 Half St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.3,236,$$$,67,38.875208,-77.006989,+12022502000,-igfqpxDnHr0Ux7JDaWQfA
CAPH-113,Cafe 8,"424 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.4,332,$$,67,38.883045,-76.994689,+12025471555,PKdL_ix6Gm2b8fSqI76E3g
CAPH-114,TaKorean Korean Taco Grill,"1212 4th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.9,291,$$,67,38.87545,-77.000209,,lpD9ardoQ_PWXTCXaymHZQ
CAPH-115,Aatish On the Hill,"609 Pennsylvania Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,2.9,274,$$,67,38.88516253704798,-76.99799973418584,+12025440931,p0X1JZn9ye3t4Ty0gKK5dg
CAPH-116,Pizza Boli's,"417 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,2.7,217,$,67,38.88315,-76.99515,+12025462900,uW9ngON5iyR_P-16u4oUlQ
CAPH-117,Hunan Dynasty,"215 Pennsylvania Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.1,317,$$,67,38.88701,-77.00292,+12025466161,5dl7BLoH01vvss2a95amXg
CAPH-118,Young Chow Asian,"312 Pennsylvania Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.1,252,$$,67,38.8872,-77.0014999,+12025443030,Ny8t3FAiPi3N2SmC2jDteg
CAPH-119,Nando's PERi-PERi,"300 Tingey St Se 150, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.4,269,$$,67,38.8750946,-77.0011693162799,+12025541920,UMPfa-NMrlV06Vnz0OWL7g
NAVY-031,El Rey,"79 Potomac Ave SE, Washington, DC, DC, 20003",Wine Bar,Navy Yard / The Wharf,3.6,16,,67,38.8710498697082,-77.006827376584,+12025251727,D9hlZ-u6VqNHFvew21aauQ
NAVY-032,Starbucks,"1100 4th St SW, Washington, DC, DC, 20024",Coffee,Navy Yard / The Wharf,1.3,45,$$,67,38.87748,-77.01692,+12025549155,C9qIqr1bFAYn7sI8k1d33w
PENN-157,Jackpot,"726 7th St NW, Washington, DC, DC, 20001",Bar,Penn Quarter / Chinatown,4.3,269,$$,67,38.89934155115411,-77.02203414755776,+12026285225,LIVPVUWiCtaUCy5eoFkPKg
PENN-158,Irish Channel Restaurant & Pub,"500 H St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.8,291,$$,67,38.8994679,-77.0191578,+12022160046,ZKVjYlqszGYhR8Ogs0sw4A
PENN-159,Hamilton's Bar & Grill,"233 2nd St NW, Washington, DC, DC, 20001",Bar,Penn Quarter / Chinatown,3.6,327,$$,67,38.8932571411133,-77.0134048461914,+12023476555,xFZhSeOZu9LXqcONxlACpg
PENN-160,Rice Bar,"801 Pennsylvania Ave NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,4.6,309,$$,67,38.89456828001193,-77.02385401983705,+12026216106,-G1DVUd-rX0rzqNUac_GuQ
PENN-161,Joy Luck House,"748 6th St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.2,269,$,67,38.899622,-77.02021,+12026281668,UdKNMj_3YcT3UkgXpIauFw
PENN-162,Tony Cheng's Mongolian Restaurant,"619 H St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.0,295,$$,67,38.9001197814941,-77.0208206176758,+12028428669,9_AXsY5dQT-24SvS0pZ4Pw
PENN-163,Starbucks,"775 12th St NW, Washington, DC, DC, 20005",Coffee,Penn Quarter / Chinatown,3.7,43,$$,67,38.89912,-77.02774,+12028246120,HuK6Sv0jTso2WNRiCZMCUQ
PENN-164,Warner Theatre,"513 13th St NW, Washington, DC, DC, 20004",Nightclub,Penn Quarter / Chinatown,3.7,332,$$,67,38.8964579,-77.0294524,+12027834000,PUU69MJvwf5MBH8Sg7eTcQ
GTWN-115,Ravenna Pizza,"1500 Wilson Blvd, Arlington, VA, 22209",Bar,Georgetown,4.5,48,,67,38.894482,-77.07447497055158,+15715202086,VBr4Jp9pHqFDGrx6wS4jgw
GTWN-116,Continental Modern Pool Lounge,"1911 N Fort Myer Dr, Arlington, VA, 22209",Bar,Georgetown,3.3,279,$$,67,38.898017027743386,-77.07162075627767,+17034657675,mL3kirxDpVPMq_tH2LFFPQ
GTWN-117,Osteria Mozza,"3276 M St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.0,250,,67,38.904783,-77.065152,+12022924800,oLTxO-XdTO1QmzFU78L1_w
GTWN-118,90 Second Pizza,"1077 Wisconsin Ave NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.3,320,$$,67,38.9048,-77.0625699,,3dzD71JGMUuLvs8WJLDaXQ
GTWN-119,Bluefin Sushi,"3073 Canal St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.1,238,$$,67,38.9043245444758,-77.0608045413285,+12023336774,rBbRFvGBFy4gwfJyNpyHiw
GTWN-120,OKI Shoten,"1614 Wisconsin Ave NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.0,313,$$,67,38.911279798268254,-77.06564635638217,+12029448660,QanUICteMAzlK7jVADa1JA
GTWN-121,Angolo Ristorante,"2934 M St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,3.4,231,,67,38.9050415664989,-77.0590301603079,+12025255916,g0uBwkv0KRahH4e672i4MQ
GTWN-122,Inca Social,"1776 Wilson Blvd, Arlington, VA, 22209",Nightclub,Georgetown,4.1,329,$$,67,38.89384,-77.07822,+15713127664,2zic3SQOzrqBC6kxZ8arEA
GTWN-123,Toryumon Japanese House,"1650 Wilson Blvd, Arlington, VA, 22209",Restaurant,Georgetown,4.2,281,$$,67,38.89405977663849,-77.07763317257343,+15713571537,SPWt2Gqb2-alIq78YINs-w
GTWN-124,Roof Terrace Restaurant,"2700 F St NW, Washington, DC, DC, 20566",Restaurant,Georgetown,2.8,283,$$$,67,38.89525338298604,-77.05594707268715,+12024168555,RGcAO4H9FC4T7V8p0b_S5g
GTWN-125,District Taco,"1500 Wilson Blvd, Arlington, VA, 22209",Restaurant,Georgetown,3.5,261,$,67,38.8944706533934,-77.0744244918079,+15712906854,t1jKpbpevaneiPPeYHdQoA
GLOV-028,Wingo's,"2218 Wisconsin Ave NW, Washington, DC, DC, 20007",Bar,Glover Park / Cathedral,4.2,224,$$,67,38.9195723384065,-77.0711683755566,+12028786576,_1vBGxd3gwqNeZPxQ4-N9w
GLOV-029,La Piquette,"3714 Macomb St NW, Washington, DC, DC, 20016",Restaurant,Glover Park / Cathedral,4.2,274,$$$,67,38.9333451,-77.0733799,+12026862015,rIa-VjZV3-ulwThc926lpg
GLOV-030,Raku,"3312 Wisconsin Ave NW, Washington, DC, DC, 20016",Restaurant,Glover Park / Cathedral,4.2,316,$$,67,38.9340958,-77.072745,+12022447258,Ueu-eeUID6i9Zwz6Cp6Xzg
GLOV-031,Laredo,"3500 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Glover Park / Cathedral,3.6,219,$$,67,38.9356759297517,-77.0589631572038,+12029662530,vMrfryWDn24NBkd43T6ibA
GLOV-032,Paragon Thai Restaurant,"3507 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Glover Park / Cathedral,3.5,306,$$,67,38.935985,-77.05814,+12022372777,XLy_QkPHcpS3SxtcAo4JLg
WOOD-005,Baked By Yael,"3000 Connecticut Ave NW, Washington, DC, DC, 20008",Bakery,Woodley Park / Cleveland Park,4.4,289,$,67,38.9298105710244,-77.0554865486267,+12022349235,TR_I-tEOpTtICIK6YjjF7A
BROOK-013,San Antonio Bar & Grill,"3908 12th St NE, Washington, DC, DC, 20017",Restaurant,Brookland,3.1,273,$$,67,38.9376335144043,-76.9908065795898,+12028328080,qmd4SxcaX_Xz97I0Cj5EwQ
NOMA-016,Andy's Pizza - NOMA,"51 M St NE, Washington, DC, DC, 20002",Restaurant,NoMa / Union Market,4.4,291,$$,67,38.90542,-77.007048,+12024506466,pCYTj_dN9Gq4rZBdYcWzPQ
NOMA-017,El Camino,"108 Rhode Island Ave NW, Washington, DC, DC, 20001",Restaurant,NoMa / Union Market,3.8,229,$$,67,38.9153757384806,-77.012655030923,+12026671000,kEW-L8SRVe5rLwkxsEGOpw
NOMA-018,Dunkin',"175 N Street Ne Noma Metro, Washington, DC, DC, 20002",Coffee,NoMa / Union Market,2.0,38,$,67,38.90704728539059,-77.00394700440836,+12022891501,vJGOma3-4ndS4AzQwsiMAA
DUP-342,Echo Box,"1633 Q St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,4.6,40,,66,38.91138592036991,-77.03814090000002,+12025164798,4jhMCL1aszi7qBMfaopBgA
DUP-343,Café Citron,"1343 Connecticut Ave NW, Washington, DC, DC, 20036",Nightclub,Dupont Circle,3.4,597,$$,66,38.908445,-77.042341,+12025308844,TfpDB-fsA_2HGLHHmQ0JXA
DUP-344,JR's Bar & Grill,"1519 17th St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,3.3,179,$,66,38.91047,-77.03813,+12023280090,rCXwAcFaYy-AbyyAJVtmUA
DUP-345,Franklin Hall,"1348 Florida Ave NW, Washington, DC, DC, 20009",Bar,Dupont Circle,3.8,243,$$,66,38.9200198621358,-77.0312701951065,+12027508646,hutNztcKvUTr2POZ14XfEA
DUP-346,Sudhouse,"1340 U St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,4.4,234,$$,66,38.9168207953381,-77.0310966423427,+12025254188,0W-8tf9GdxX5y6F2JrbD5g
DUP-347,Crush Dance Bar,"2007 14th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,4.5,16,,66,38.91732558903952,-77.0316757472994,+12022901254,alUpI9ssXZP8QD1JhIC-Sg
DUP-348,Dan's Cafe,"2315 18th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,3.9,251,$,66,38.92031893435959,-77.04167183068411,+12022650299,ydHjrBAFpAZVvZ5_A3AKeg
DUP-349,Her Diner,"2004 18th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,3.8,17,,66,38.91721865545768,-77.04188514500856,+12022041761,PTxJ7dy5ECwQVFI59IzVdA
DUP-350,Lady Madison,"1177 15th St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,3.9,16,,66,38.9052425912552,-77.03452276657532,+12028621600,lf7UQD5L-m_aKdtkr3WC6Q
DUP-351,Kramers All Day Restaurant,"1530 19th St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,3.9,176,$$,66,38.910844,-77.043703,+12023873825,tMErd6PpOG3o6MGOB2_Azw
DUP-352,Chang Chang,"1200 19th St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,3.7,257,,66,38.90612947487769,-77.0437634,+12025700946,qi_DLmO0IyiLYl198pHrAA
DUP-353,Umai Nori,"1147 20th St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,4.6,245,,66,38.905153,-77.044539,+12025065218,VF2drUaysdGlx1dGGDq4ag
DUP-354,Compliments Only,"2029 P St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,4.3,209,$$,66,38.90984,-77.04627,+12027944638,spTtQ2fGm8kDLJ4B5dLSGQ
DUP-355,VEGZ,"2120 18th St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,4.7,248,$$,66,38.9186,-77.041841,+12026218138,b2_iQIqT6lSaI4zvqHwLYw
DUP-356,Abunai,"1920 L St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,3.8,267,$$,66,38.90348,-77.04445,+12028389718,jK2jsY2hZqJ2IuMb0fCnTg
DUP-357,Dupont Market,"1807 18th St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,3.8,218,$,66,38.914322,-77.041476,+12027970222,EQrHI0M9J5t3higxj5_2Rw
DUP-358,Sunrise Cafe,"1102 17th St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,4.1,235,$,66,38.90392,-77.0386349,+12024630032,lczDAnc1Sh3zCMOkTy45lQ
DUP-359,Cakes Plus,"3545 Ft Meade Rd, Laurel, MD, 20724",Bakery,Dupont Circle,3.5,249,$$,66,39.099019,-76.822939,+13014903600,krYW7EpCHpfbNxVJ48Efsg
DUP-360,Peninsulas Brewing,"Washington, D.C., DC, 20003",Brewery,Dupont Circle,5.0,2,,66,38.88271,-76.99675,,7UzZNAd2BoRMhHkHbzYR0Q
DUP-361,Semeli Greek Tavern,"2204 14th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,2.8,18,,66,38.919447,-77.03223,+12025182222,oSBUqL4FBC8Vgo2Q8mq53g
DUP-362,Cafe Mia,"1829 M St NW, Washington, DC, DC, 20036",Cafe,Dupont Circle,3.7,3,,66,38.90583333,-77.04290667,+12027959112,-IjORRBJJ_HV4AStlHGjHw
DUP-363,Blend Cafe & Hookah Bar,"2118 18th St, Washington, DC, DC, 20009",Cafe,Dupont Circle,4.3,3,,66,38.9184914,-77.0419083,,1ag0_I1CK3QqC0Zz8lic4w
DUP-364,Cafe Mama Mia,"2226 18th St NW, Washington, DC, DC, 20009",Cafe,Dupont Circle,1.0,3,,66,38.919491,-77.041885,+12022322377,ZIpaFvbMjhriLM90cvUHuw
LOG-106,Vokzal,"1914 9th St NW, Washington, DC, DC, 20001",Bar,Logan Circle,4.7,18,,66,38.9160355,-77.02420619626166,+12022040486,QmsbNZWu5pp9IUj-YhLxcQ
LOG-107,Ugly Duckling,"1550 7th St NW, Washington, DC, DC, 20001",Bar,Logan Circle,4.6,13,,66,38.91101075278742,-77.02208209451642,+12029518438,00Vlgq7ogXgEomKXdK91eA
LOG-108,Root & Vine,"999 9th St NW, Washington, DC, DC, 20001",Wine Bar,Logan Circle,3.4,14,,66,38.90175,-77.02317,+12026823367,AXxp7M4fVLDhbWh3xovs2A
LOG-109,Mirror Lounge,"1920 9th St Nw, Washington, DC, DC, 20001",Bar,Logan Circle,2.9,16,$$,66,38.9162,-77.0242,+12022999359,XNk6kT6Vae4kZt1nXa3-sw
LOG-110,Yum's II Carryout,"1413 14th St NW, Washington, DC, DC, 20005",Restaurant,Logan Circle,3.2,231,$$,66,38.909464,-77.031757,+12022325608,2aI5hO7hBotYjNZIiI1FdQ
LOG-111,Ghostburger,"1250 9th St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,3.9,256,$$,66,38.906924,-77.024228,+12028275237,Clc1xo3OBHFRN5LdenBuOw
LOG-112,"AMBAR Restaurant, Shaw","1547 7th St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.5,265,$$,66,38.91094,-77.02172,+12024782280,ms0AFPYwYrp5m2BidmoetA
LOG-113,Taqueria Xochi - U st,"924 U St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.4,174,$$,66,38.916845,-77.0249722,+12022922859,N1kHtUNIDZlX2SoQioxbOA
LOG-114,Saint's Paradise Cafeteria,"601 M St NW, Washington, DC, DC, 20001",Cafe,Logan Circle,4.1,246,$$,66,38.90597,-77.02064,+12027892289,j60udvg4ZCMO19nG8O47nw
LOG-115,The Peach Cobbler Factory,"1010 Massachusetts Ave NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,3.8,247,$$,66,38.90319867779254,-77.02677738585079,+12022902206,pDW_46b0inyVLHPBg8jODQ
LOG-116,Seylou,"926 N St NW, Washington, DC, DC, 20001",Bakery,Logan Circle,4.3,263,$$,66,38.90665,-77.02513,+12028421122,CM_C9C7nhMW0I96kQs1xJw
LOG-117,Echo Park,"2012 9th St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.0,12,,66,38.91744,-77.02417,+12028646272,tKd5zblLgFmq3KddwiXNqA
14TH-053,Maison Bar A Vins,"1834 Columbia Rd NW, Washington, DC, DC, 20009",Wine Bar,14th Street Corridor,4.4,13,,66,38.92171996572749,-77.0431199669838,+12025252167,vgGpDurAOzgU8lp725g_XA
14TH-054,Easy Tiger Tavern,"1817 Columbia Rd NW, Washington, DC, DC, 20009",Bar,14th Street Corridor,4.9,17,$$,66,38.921963,-77.043654,,Le1oQFqD0VDRJZpj-4QqQw
14TH-055,Reveler’s Hour,"1775 Columbia Rd NW, Washington, DC, DC, 20009",Restaurant,14th Street Corridor,4.1,206,$$$,66,38.92349,-77.04207,+12025881616,mZNwZJtakbBFSQr6gwcwzQ
SHAW-027,Estuary,"950 New York Ave NW, Washington, DC, DC, 20001",Restaurant,Shaw,4.2,233,,66,38.90127060239806,-77.02525419999996,+12022151068,vyue8kVFhM1Akx0u5eDVmg
SHAW-028,Rito Loco Restaurant,"606 Florida Ave NW, Washington, DC, DC, 20001",Restaurant,Shaw,3.6,205,$,66,38.9154669383596,-77.0204137265682,+12028364270,wkbcZIDCW9cbku0xrwDeEA
ADAM-050,Air Restaurant + Lounge,"2473 18th St NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,2.9,262,$$$,66,38.92234381311926,-77.04235441958386,+12024504969,WFGAxHfwrqs514j8iUeSRQ
ADAM-051,Via Roma,"2606 Connecticut Ave NW, Washington, DC, DC, 20008",Bar,Adams Morgan,4.5,38,,66,38.9239,-77.05212,+12028004400,zcb7HprFDkeEumgDxbPDHQ
ADAM-052,Marquee Bar And Lounge,"2500 Calvert St NW, Washington, DC, DC, 20008",Bar,Adams Morgan,3.4,12,$$$,66,38.922626,-77.053818,+12022340700,sm_vU-BmNEPC5LXSNavQhg
ADAM-053,Pitango Gelato & Café,"1841 Columbia Rd, Washington, DC, DC, 20009",Restaurant,Adams Morgan,4.2,187,$,66,38.92148,-77.04392,+12026152419,q_BCmam2HjwTcysDPcdFcg
ADAM-054,Nando's PERi-PERi,"2631 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Adams Morgan,3.8,232,$$,66,38.9246506,-77.0516971,+12022041251,S6DLB0s5EMJVcWUQpPyx-Q
COLH-044,Looking Glass Lounge,"3634 Georgia Ave NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,3.7,242,$$,66,38.935187,-77.024495,+12027227669,wtc_pn0bIlAHvuWJTA9fcA
COLH-045,Snappy's Small Bar,"3917 Georgia Ave NW, Washington, DC, DC, 20011",Bar,Columbia Heights,4.8,18,,66,38.9391849,-77.0245134,+13014124005,hzsfVSmDqK5EOjX8Zyp1_g
COLH-046,Iron Age,"3365 14th St NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,3.8,232,$$$,66,38.931146,-77.032404,+12025585579,IC86ODgczheotGEM240VSQ
COLH-047,IHOP,"3100 14th St NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,2.4,263,$$,66,38.92882,-77.03363,+12029390500,TSbHCsreMfwHYBWPi1KFdA
HST-096,The Pug,"1234 H St Ne, Washington, DC, DC, 20002",Bar,H Street NE,3.8,236,$,66,38.90034409932718,-76.9890239,+12026360050,3WybAy_XHnJvJ8Ks-c1hxw
HST-097,Nice & Easy,"1124 Congress St NE, Washington, DC, DC, 20002",Bar,H Street NE,4.2,16,,66,38.9044,-77.00297,,iLqkQaYBCXsYuaZz125ciA
HST-098,Langston Bar & Grille,"1831 Benning Rd NE, Washington, DC, DC, 20002",Bar,H Street NE,2.6,236,$$,66,38.89873,-76.97684,+12023973637,XOrm32I50LXgJJx8dy8VnQ
HST-099,Ben's Chili Bowl,"1001 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.1,215,$,66,38.899977,-76.992468,+12027331895,C_skKmFvIELw69WdbNdyJA
HST-100,Pho79,"201 Massachuesetts Ave NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.1,235,$$,66,38.894731215938265,-77.00301665889462,+12025443401,Z7RETu6-b1Ec4cz_T0BWQg
HST-101,Mother Rucker's Subs,"1101 Bladensburg Rd NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.4,241,$,66,38.9039032,-76.9807532,+12023881881,dQpdTY0hEehwR83X45iSwQ
HST-102,The District Fishwife,"1309 5th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.8,225,$$,66,38.908593,-76.997384,+12025432592,PsvqiLNCIlpJ7m421Ao15Q
CAPH-120,Awakening,"520 8th St SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.9,15,,66,38.881978183673304,-76.99462686994008,+12027065665,MlvfUaC9G4SCkEppLZZjSg
CAPH-121,Kaiju Speaks,"525 8th St SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.2,39,,66,38.881964667518126,-76.9952897,+12024812278,AfbZzuuxpxlDODldM_X7Xg
CAPH-122,Han Palace Barracks Row,"522 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.9,257,$$$,66,38.88194790676109,-76.9947645,+12024812506,K0Yvt0WJH20zBoXepmCowA
CAPH-123,I Egg You,"517 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.5,241,$$,66,38.8821684,-76.9953347,+12026217480,a8jbF9QoBQR4ebfmerFycA
CAPH-124,Torai Sushi,"751 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.5,244,$$,66,38.87956,-76.99523,+12025252053,oNwBRaUIU5P19SpmHm_fkw
CAPH-125,Bullfrog Bagels - Eastern Market,"317 7th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.6,261,$,66,38.8855934143066,-76.9964599609375,+12024945615,hRO0J3H8k6KP8jWneeqJlA
CAPH-126,Swizzler Crispy Chicken + Smash Burgers,"1259 1st St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.4,228,$$,66,38.8752231,-77.0061439,+12029301499,10-zwHrW7F0ckvYd_Fni0w
CAPH-127,Bethesda Bagels,"120 M St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.6,252,$,66,38.876628500808,-77.0051502808928,+12028045548,6aTkKDU0mVQD0zZY5lGFsg
CAPH-128,McDonald's,"1539 Pennsylvania Ave SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,2.4,33,$,66,38.878637649092894,-76.98222109349354,+12025175695,ead74tMfo9E_C5TDpZs81A
NAVY-033,Jackie,"79 Potomac Ave SE, Washington, DC, DC, 20003",Restaurant,Navy Yard / The Wharf,3.9,195,$$,66,38.871273191108024,-77.00654058834311,+12029193800,FG9AfQlk2rDMpb9FByRdpw
NAVY-034,Sacred Grounds Cafe,"222 M St SW, Washington, DC, DC, 20024",Bakery,Navy Yard / The Wharf,4.0,3,,66,38.876343,-77.014951,+12027258642,19NQtP0KgKa8Wwt9w7E5jg
PENN-165,Mi Vida,"575 7th St NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,4.0,213,$$$,66,38.89705,-77.02151,+12025165470,wyFUK2IGYOBeyJ_qAxifyw
PENN-166,Wasai,"716 7th St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.9,236,$$,66,38.89905,-77.02222,+12027350693,puCn1vQ1S-bLyfe7gRnRpQ
PENN-167,54 Restaurant,"1201 Pennsylvania Ave NW, Washington, DC, DC, 20006",Restaurant,Penn Quarter / Chinatown,4.4,218,$$,66,38.895764217248086,-77.02863950823993,+12028433189,XBSXQigFEXAPGu8m5M3PpA
PENN-168,West Wing Cafe,"1111 Pennsylvania Ave NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,3.9,255,$$,66,38.895447259270405,-77.02782071512432,+12026282233,whsxlI8c_WfqJ7MJb6aYaw
PENN-169,Pret A Manger,"1275 Pennsylvania Ave NW, Washington, DC, DC, 20004",Coffee,Penn Quarter / Chinatown,3.5,35,$$,66,38.8958766634589,-77.02934712510897,+12026218284,JjyClWLR-TkQmIDWx4wfaQ
GTWN-126,Villa Yara,"2815 M St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.2,265,,66,38.905487,-77.057564,+12025063675,H-Ri9wXxBFPMctnHdPB_6Q
GTWN-127,GW Delicatessen,"2133 G St NW, Washington, DC, DC, 20037",Restaurant,Georgetown,4.3,228,$,66,38.8984655892667,-77.0482839932541,+12023319391,h3f1yO242iJE5retZdovWA
GTWN-128,&pizza,"2224 F St NW, Washington, DC, DC, 20037",Restaurant,Georgetown,4.3,247,$$,66,38.89715153650538,-77.0496216416359,+12024105603,yHMcYZAS0MDDdo7YpmLrKQ
GTWN-129,Bethesda Bagels,"1851 N Moore St, Arlington, VA, 22209",Restaurant,Georgetown,3.9,247,$$,66,38.896795,-77.071466,+17033121133,ES7Ngzf04DwjswOqxU1TuA
GTWN-130,Tasty Kabob,"2130 H St NW, Washington, DC, DC, 20052",Restaurant,Georgetown,3.6,245,$,66,38.8992,-77.04842,+15712471119,i1P0QPxvTs1UoZ3n5l0J-Q
GTWN-131,Dunkin',"616 23rd St, Washington, DC, DC, 20052",Coffee,Georgetown,2.3,35,$,66,38.898084,-77.050343,+12022429509,NfW4xfuj75gsg264XxD0Gg
